state,funding_ics,raw_funding,econ_impact,jobs,pop_2024
NM,NLM,104721.19743633406,243772.0505736017,0.8168253400034055,2126774
NM,OD,13382854.872333629,31152871.19153752,104.38626800420232,2126774
NV,FIC,5312.009830230815,28132.099793036235,0.0462144855230081,3253543
NV,NCATS,61352.600046419335,324919.85561576264,0.5337676204038483,3253543
NV,NCCIH,14589.282199621095,77264.00286625107,0.12692675513670348,3253543
NV,NCI,2690290.1139440862,14247622.345684795,23.40552399131355,3253543
NV,NEI,1332263.3684543616,7055590.488306035,11.590691305552944,3253543
NV,NHGRI,114309.09507966717,605374.4200042515,0.9944891271931044,3253543
NV,NHLBI,2849529.2224850026,15090943.543422963,24.79090423561952,3253543
NV,NIA,3800992.6926935175,20129839.582546342,33.068636426433606,3253543
NV,NIAAA,237787.62313280458,1259309.6318178843,2.0687523212554,3253543
NV,NIAID,3650355.77107785,19332075.07403759,31.758095208377295,3253543
NV,NIAMS,1473687.978856957,7804567.124304507,12.821085416055524,3253543
NV,NIBIB,257186.12442471512,1362042.9835285034,2.2375192824950214,3253543
NV,NICHD,1350707.5137916065,7153269.625545526,11.751155369986977,3253543
NV,NIDA,654125.2104543438,3464209.64677372,5.690889330952791,3253543
NV,NIDCD,662576.5225602484,3508967.311601888,5.764415746274159,3253543
NV,NIDCR,198254.68903158847,1049945.4772341168,1.72481579457482,3253543
NV,NIDDK,2957109.9092535703,15660684.698409721,25.726856210506064,3253543
NV,NIEHS,863785.597624739,4574559.04804128,7.514934699335229,3253543
NV,NIGMS,16149709.85033289,85527938.32431667,140.50247569789616,3253543
NV,NIH_tot,44890028.13792653,237735017.75193065,390.5432447999607,3253543
NV,NIMH,789727.4571833028,4182351.3782571577,6.870628877494735,3253543
NV,NIMHD,143755.6023230166,761321.4356915843,1.2506737402102441,3253543
NV,NINDS,2117678.9831781616,11215106.595876709,18.423807153650007,3253543
NV,NINR,14471.212115569793,76638.71046407965,0.1258995454054572,3253543
NV,NLM,6802.715926199003,36026.793890777066,0.059183628557931335,3253543
NV,OD,2493666.991926056,13206317.553899568,21.694902829756685,3253543
NY,FIC,5142691.5455872435,12122772.200488878,36.51310997366944,20001419
NY,NCATS,74920055.49958065,176607668.96446043,531.932394047023,20001419
NY,NCCIH,7808371.107960066,18406529.60800311,55.43943486651648,20001419
NY,NCI,510305827.1037946,1202934541.1294644,3623.171372436941,20001419
NY,NEI,66774738.91142669,157406863.9728052,474.1006462711297,20001419
NY,NHGRI,37239345.00971452,87783623.11765507,264.3993495689731,20001419
NY,NHLBI,291954327.9789439,688218567.9739035,2072.8757286505015,20001419
NY,NIA,373146176.7414393,879610619.8516493,2649.337854864219,20001419
NY,NIAAA,39110416.808076516,92194266.25680362,277.68395933734325,20001419
NY,NIAID,367843767.58571476,867111348.2661716,2611.690749858576,20001419
NY,NIAMS,66014854.68793522,155615602.86790058,468.70546828434004,20001419
NY,NIBIB,35882792.94686312,84585847.8884248,254.7678299227281,20001419
NY,NICHD,90126436.19080691,212453390.50531906,639.8976969547292,20001419
NY,NIDA,149365033.4661051,352095446.39746106,1060.491737609346,20001419
NY,NIDCD,35882493.47181117,84585141.94139247,254.76570364985923,20001419
NY,NIDCR,31720202.582221925,74773450.17660886,225.21343833377568,20001419
NY,NIDDK,154725710.9723468,364732072.8939923,1098.5525479036626,20001419
NY,NIEHS,62693464.76758443,147786151.49278125,445.12359984984954,20001419
NY,NIGMS,292845670.1881522,690319712.5708776,2079.204258335881,20001419
NY,NIH_tot,3467915726.85195,8174853964.008914,24622.201660648858,20001419
NY,NIMH,230756868.6388021,543958922.5619985,1638.3737673354956,20001419
NY,NIMHD,31689799.8757558,74701782.43579651,224.9975791178662,20001419
NY,NINDS,215796819.5918838,508693874.07594866,1532.1574191023751,20001419
NY,NINR,17393689.89214185,41001825.2930827,123.49519823420714,20001419
NY,NLM,6048543.0981435785,14258119.405693596,42.9446559968194,20001419
NY,OD,272727628.189157,642895822.160231,1936.366160143015,20001419
OH,FIC,909784.1734752542,2372698.34364656,9.00686331740502,11860621
OH,NCATS,26361028.286934193,68749017.59865588,260.9741800406486,11860621
OH,NCCIH,3386848.277774108,8832830.393345378,33.52979794996367,11860621
OH,NCI,153865973.33743936,401279282.191468,1523.2731360406503,11860621
OH,NEI,27049104.760961667,70543506.8388796,267.7861371335206,11860621
OH,NHGRI,8592014.902103178,22407797.49875618,85.06094753082151,11860621
OH,NHLBI,158110184.74572754,412348097.9305506,1565.2908289827024,11860621
OH,NIA,76562271.39947218,199672823.32625344,757.9664868547743,11860621
OH,NIAAA,12090542.237039238,31531884.567776598,119.6963681466884,11860621
OH,NIAID,99997143.21673785,260790485.25699067,989.971717845705,11860621
OH,NIAMS,19135975.851730615,49906229.99521412,189.44616093213307,11860621
OH,NIBIB,11526815.648949172,30061697.263108995,114.11547492459667,11860621
OH,NICHD,42255536.86874265,110201567.86788593,418.32981500055206,11860621
OH,NIDA,35372166.85991615,92249880.97904693,350.1844519131698,11860621
OH,NIDCD,16871160.560618415,43999638.468829975,167.0244895501224,11860621
OH,NIDCR,13335087.552542824,34777633.059321195,132.017366770174,11860621
OH,NIDDK,69874088.1500041,182230179.47655886,691.7534726850406,11860621
OH,NIEHS,15681713.937655421,40897586.23002277,155.2489679827887,11860621
OH,NIGMS,65458004.39655433,170713124.20927495,648.0342435258884,11860621
OH,NIH_tot,1020927431.6304146,2662557666.5724525,10107.181573141108,11860621
OH,NIMH,27034674.367024463,70505872.66937959,267.6432762335421,11860621
OH,NIMHD,4679626.028267084,12204368.079674724,46.32829767984416,11860621
OH,NINDS,90171064.4599452,235164274.7001232,892.6935381534579,11860621
OH,NINR,8959085.561923403,23365110.202086452,88.69494706304174,11860621
OH,NLM,2372656.009672519,6187837.8942213645,23.48929449575794,11860621
OH,OD,31274880.039203692,81564241.53138095,309.62131238811645,11860621
OK,FIC,5450.8839408064705,15350.19040801821,0.05723428137846791,4097758
OK,NCATS,31294.9593205166,88129.4831439835,0.3285970728654242,4097758
OK,NCCIH,893228.778144658,2515414.3752349564,9.37890217051891,4097758
OK,NCI,17834467.271535765,50223499.7876582,187.26190635112556,4097758
OK,NEI,7411962.457304656,20872767.839536108,77.82560580169887,4097758
OK,NHGRI,1082313.140453797,3047893.32656529,11.364287974764867,4097758
OK,NHLBI,8870400.74453141,24979864.16563443,93.13920781757986,4097758
OK,NIA,11679091.987905316,32889396.977434523,122.63046587300587,4097758
OK,NIAAA,2671643.6041155863,7523594.057566881,28.052257843213656,4097758
OK,NIAID,16126217.883621091,45412912.430886984,169.3252877780214,4097758
OK,NIAMS,7185745.161713346,20235719.13356058,75.45032419799014,4097758
OK,NIBIB,665435.3026441721,1873927.0016991051,6.987070677763806,4097758
OK,NICHD,2887596.101019594,8131736.146549429,30.319759060705735,4097758
OK,NIDA,2821753.5089779682,7946317.35286899,29.628411844268655,4097758
OK,NIDCD,628900.6110322926,1771041.9506081813,6.603456415839073,4097758
OK,NIDCR,1124807.5528816653,3167561.4994943454,11.810479305257486,4097758
OK,NIDDK,6914475.648909557,19471799.241182085,72.60199431355032,4097758
OK,NIEHS,546479.503991993,1538936.534230325,5.738034791915922,4097758
OK,NIGMS,41357321.36341338,116466019.93145144,434.2518743158403,4097758
OK,NIH_tot,144165715.36565518,405983911.0871898,1513.7400113393787,4097758
OK,NIMH,2827695.562525849,7963050.72205555,29.69080340652141,4097758
OK,NIMHD,2391243.8088264233,6733962.450143374,25.10805999267744,4097758
OK,NINDS,2282899.7164062634,6428855.523213047,23.97044702226577,4097758
OK,NINR,5488.507968988185,15456.143131058685,0.05762933367437595,4097758
OK,NLM,31553.916696543238,88858.73092704704,0.3313161253137041,4097758
OK,OD,5888247.387773534,16581846.092005927,61.82659757162211,4097758
OR,FIC,95397.39447603613,231501.3036774134,0.8394970713891179,4265324
OR,NCATS,14529601.664039265,35259052.3631497,127.86049464354554,4265324
OR,NCCIH,3398377.1783388676,8246857.80459805,29.905719169382046,4265324
OR,NCI,59331055.97083932,143978951.22027868,522.1132925433859,4265324
OR,NEI,17933940.42874358,43520377.17728365,157.8186757729435,4265324
OR,NHGRI,6011745.777964061,14588731.61704085,52.903362846083766,4265324
OR,NHLBI,25978004.106212966,63040944.15320963,228.60643613467417,4265324
OR,NIA,25312355.75979785,61425612.195432484,222.74873068622114,4265324
OR,NIAAA,8830202.464905266,21428293.65087726,77.70578169116634,4265324
OR,NIAID,40010153.81037391,97092827.5170252,352.0893535312905,4265324
OR,NIAMS,4775169.613276995,11587926.45046596,42.021492596837554,4265324
OR,NIBIB,1164178.446759127,2825117.2856255,10.244770331480321,4265324
OR,NICHD,18643947.28580101,45243354.14045416,164.06673611504888,4265324
OR,NIDA,22689042.491483822,55059605.608937,199.66357392505765,4265324
OR,NIDCD,11172777.900300292,27113032.424249753,98.32044552264261,4265324
OR,NIDCR,7868189.882671403,19093773.214921765,69.24007096750833,4265324
OR,NIDDK,11775894.106690744,28576617.345150694,103.62786813887855,4265324
OR,NIEHS,10868874.017169364,26375547.448650002,95.64609135109039,4265324
OR,NIGMS,30921283.229438346,75036822.73829491,272.10729241905744,4265324
OR,NIH_tot,418151271.038615,1014729646.5641277,3679.7311851398126,4265324
OR,NIMH,17911403.86603526,43465687.59507822,157.62035402111027,4265324
OR,NIMHD,4220988.292553465,10243092.04565006,37.144696974470484,4265324
OR,NINDS,22832443.81730273,55407598.277484,200.92550559226402,4265324
OR,NINR,1538598.5223479392,3733724.2355100624,13.539666996661866,4265324
OR,NLM,1482516.0981828421,3597628.754297827,13.046141664009015,4265324
OR,OD,48855128.91291046,118556969.99678482,429.925134433612,4265324
PA,FIC,1924130.447463839,4626768.620497378,16.35510880344263,13045848
PA,NCATS,40262269.20457323,96814747.66499087,342.2292882388726,13045848
PA,NCCIH,3665266.70269639,8813508.973958617,31.154766972919308,13045848
PA,NCI,306782569.50788456,737690091.5348736,2607.651840817018,13045848
PA,NEI,38330442.64207899,92169472.9481062,325.8087624576714,13045848
PA,NHGRI,17897345.00942823,43035998.099289045,152.12743258014007,13045848
PA,NHLBI,233337219.7774893,561083230.0292246,1983.3663681086587,13045848
PA,NIA,236582828.7290707,568887628.9832435,2010.9540441971017,13045848
PA,NIAAA,17998310.81196651,43278780.70664455,152.98564190171527,13045848
PA,NIAID,224589540.16207322,540048538.956112,1909.0110913776216,13045848
PA,NIAMS,43979444.322023384,105753075.73572068,373.8252767371986,13045848
PA,NIBIB,20442000.08610988,49154881.709440574,173.75700073193408,13045848
PA,NICHD,84278491.39570281,202656259.5516665,716.3671768634738,13045848
PA,NIDA,81336008.58935647,195580758.44273677,691.3560730095302,13045848
PA,NIDCD,25917877.33920004,62322189.09116584,220.30195738320035,13045848
PA,NIDCR,27148360.88303836,65281012.72818776,230.761067505826,13045848
PA,NIDDK,148443773.72872356,356948249.0657273,1261.7720766941502,13045848
PA,NIEHS,23057396.34804539,55443869.740807764,195.9878689583858,13045848
PA,NIGMS,149967322.16565743,360611777.23716927,1274.722238408088,13045848
PA,NIH_tot,2159677524.462252,5193165678.421708,18357.25895792914,13045848
PA,NIMH,134107438.41425611,322475063.29324675,1139.9132265211772,13045848
PA,NIMHD,15262500.223189296,36700244.100426875,129.73125189710908,13045848
PA,NINDS,145373004.26200074,349564269.5501274,1235.670536227006,13045848
PA,NINR,14094562.402282301,33891818.05655486,119.80378041939956,13045848
PA,NLM,6269981.252545425,15076811.735202909,53.294840646636104,13045848
PA,OD,118629440.05539599,285256631.86658555,1008.3502404708653,13045848
RI,FIC,879246.6835652099,1829763.9833333893,6.506425458382553,1110415
RI,NCATS,896942.6635901064,1866590.3569832155,6.637375710566787,1110415
RI,NCCIH,3007495.210329448,6258774.151521,22.255464556437914,1110415
RI,NCI,10717781.113542477,22304331.912053652,79.31158024021431,1110415
RI,NEI,3274822.0674758856,6815097.0403385665,24.233683299321555,1110415
RI,NHGRI,1131907.4913192075,2355565.9620836442,8.376115435762136,1110415
RI,NHLBI,19990575.325458705,41601561.223204374,147.93025740839443,1110415
RI,NIA,40964643.13439535,85249828.06132232,303.1383591945256,1110415
RI,NIAAA,11188725.640690925,23284395.129841488,82.79656974111285,1110415
RI,NIAID,18007367.06327324,37474388.36327169,133.25451626822198,1110415
RI,NIAMS,3006817.477777728,6257363.7502802005,22.250449335555185,1110415
RI,NIBIB,1630457.7709576136,3393078.3719845787,12.06538750508634,1110415
RI,NICHD,14207512.653089963,29566668.18459416,105.13559363286572,1110415
RI,NIDA,16359263.083444357,34044587.19433085,121.05854681748825,1110415
RI,NIDCD,2272755.487516705,4729737.639861067,16.818390607623616,1110415
RI,NIDCR,893463.7526698788,1859350.5390549335,6.6116317697571025,1110415
RI,NIDDK,10106942.811767384,21033141.53383518,74.79137680707865,1110415
RI,NIEHS,6230740.310135194,12966536.493217658,46.10747829500045,1110415
RI,NIGMS,39757323.97713502,82737325.9937731,294.2041974307991,1110415
RI,NIH_tot,256775399.33501828,534364685.46476907,1900.1379550791355,1110415
RI,NIMH,22567089.78028143,46963439.11264522,166.99646437408256,1110415
RI,NIMHD,3492359.6835829467,7267805.594619266,25.843461658513807,1110415
RI,NINDS,12242536.777966948,25477437.9928576,90.59477215695541,1110415
RI,NINR,1590877.5301851758,3310709.5665392075,11.772493723370303,1110415
RI,NLM,167659.82800316045,348909.94810252404,1.2406827272233873,1110415
RI,OD,12190092.016864229,25368297.36512026,90.20668092479528,1110415
SC,FIC,375800.9382438367,1086662.0494357857,3.870749663911518,5490316
SC,NCATS,6953709.587156412,20107273.67119495,71.62320874771108,5490316
SC,NCCIH,686694.105946947,1985637.4707069327,7.072949291253555,5490316
SC,NCI,39699969.0054122,114796013.77143694,408.90968075574574,5490316
SC,NEI,2612419.219331327,7554044.000342707,26.907917959112684,5490316
SC,NHGRI,249122.2810094549,720359.3735207809,2.5659594943973847,5490316
SC,NHLBI,22614656.492048137,65392303.39810988,232.93096186809586,5490316
SC,NIA,18480106.35458719,53436881.60788231,190.34509545224802,5490316
SC,NIAAA,11570764.087186087,33457900.012908846,119.17887009801667,5490316
SC,NIAID,15299351.577252718,44239444.47203284,157.583321245703,5490316
SC,NIAMS,5059983.686757306,14631395.730033185,52.117831973600246,5490316
SC,NIBIB,793388.7372088467,2294154.5468288218,8.17190399325112,5490316
SC,NICHD,7979713.243047832,23074055.075865544,82.19104640339265,5490316
SC,NIDA,22620122.57126177,65408109.0554039,232.98726248399618,5490316
SC,NIDCD,11264603.135374527,32572608.21745064,116.02541229435762,5490316
SC,NIDCR,4640902.620161019,13419585.31562764,47.80129698765854,5490316
SC,NIDDK,17537572.158929147,50711459.61850848,180.6369932369702,5490316
SC,NIEHS,2187365.3566734074,6324962.711522838,22.529863173736107,5490316
SC,NIGMS,43575417.60680401,126002220.27893372,448.82680135008144,5490316
SC,NIH_tot,269634002.54769486,779670852.2742954,2777.230226241258,5490316
SC,NIMH,6236527.541861712,18033477.59500522,64.23623368117563,5490316
SC,NIMHD,3057407.7927028094,8840768.28947051,31.491300264838948,5490316
SC,NINDS,10505472.96451344,30377515.381569523,108.2063715344884,5490316
SC,NINR,2377361.4110293593,6874353.30851275,24.486822533602417,5490316
SC,NLM,1751856.3153736598,5065649.337857091,18.044120048348688,5490316
SC,OD,11503713.757821737,33264017.984133463,118.48825170556391,5490316
SD,FIC,2713.9771584817486,8471.75508845518,0.022526010415398513,927110
SD,NCATS,87334.10268710711,272615.8274851016,0.7248730523029887,927110
SD,NCCIH,14105.592579404802,44030.999058628186,0.11707641840905987,927110
SD,NCI,1995966.2858979136,6230464.20493828,16.566520172952686,927110
SD,NEI,45191.14137893639,141065.4031238327,0.37508647344517204,927110
SD,NHGRI,172384.64193721724,538103.4482692995,1.4307925280789031,927110
SD,NHLBI,1603594.4323682997,5005664.564927435,13.309833788656883,927110
SD,NIA,1133921.4542054215,3539567.317120394,9.411548069904995,927110
SD,NIAAA,508191.7846858615,1586334.7723353808,4.2179918128926515,927110
SD,NIAID,1001147.3961938513,3125109.406869001,8.309523388408966,927110
SD,NIAMS,50575.54937772139,157872.98225892894,0.4197770598350876,927110
SD,NIBIB,59693.35137663844,186334.4544708263,0.4954548164260992,927110
SD,NICHD,827202.0049335966,2582134.0362336934,6.8657766409488525,927110
SD,NIDA,463695.2632333306,1447437.64460682,3.8486706848366437,927110
SD,NIDCD,28190.160992456415,87996.37059798028,0.23397833623738823,927110
SD,NIDCR,201204.1579724869,628064.3681155057,1.669994511171641,927110
SD,NIDDK,803063.653945834,2506785.503115641,6.665428327750423,927110
SD,NIEHS,218227.35511063808,681202.750848832,1.8112870474182963,927110
SD,NIGMS,12019741.466150796,37519956.8682971,99.76385416905161,927110
SD,NIH_tot,29742794.39916481,92842958.90572628,246.865193513068,927110
SD,NIMH,1218001.5616540753,3802025.7080799085,10.109412961728827,927110
SD,NIMHD,428964.3960307828,1339024.277887756,3.5604044870554965,927110
SD,NINDS,437599.57318585453,1365979.2232433446,3.6320764574425923,927110
SD,NINR,87580.64062541894,273385.4025078182,0.7269193171909772,927110
SD,NLM,6388.047938321803,19940.469085247572,0.05302079788807096,927110
SD,OD,6328116.407544363,19753391.147161048,52.52336618261821,927110
TN,FIC,1782611.9096757954,4798792.1237841435,17.82611909675795,7251291
TN,NCATS,29070139.468773376,78256829.52237622,290.7013946877336,7251291
TN,NCCIH,666735.6427406573,1794852.6730150273,6.667356427406573,7251291
TN,NCI,119876693.13774845,322708115.9574096,1198.766931377484,7251291
TN,NEI,15139675.20057097,40756012.968837075,151.3967520057098,7251291
TN,NHGRI,19061059.88128552,51312382.42760681,190.6105988128552,7251291
TN,NHLBI,79973576.06106853,215288905.47045997,799.7357606106859,7251291
TN,NIA,52670400.21808431,141788742.88406962,526.7040021808432,7251291
TN,NIAAA,6267893.496543029,16873172.326891337,62.67893496543028,7251291
TN,NIAID,107539583.45587282,289496610.72158235,1075.3958345587287,7251291
TN,NIAMS,5788700.951914316,15583185.764780596,57.88700951914319,7251291
TN,NIBIB,9780203.973906668,26328313.832213495,97.80203973906674,7251291
TN,NICHD,16772212.675988887,45150804.64295009,167.72212675988882,7251291
TN,NIDA,12558287.77293945,33806916.76404031,125.58287772939454,7251291
TN,NIDCD,12550006.441605953,33784623.41608167,125.50006441605952,7251291
TN,NIDCR,1561758.6704603748,4204255.096904341,15.617586704603749,7251291
TN,NIDDK,61360315.542847075,165181999.1449947,613.6031554284712,7251291
TN,NIEHS,4570466.518610919,12303698.080597995,45.70466518610919,7251291
TN,NIGMS,52518177.17310215,141378958.37328872,525.1817717310216,7251291
TN,NIH_tot,759280245.9729714,2043982789.7159357,7592.802459729717,7251291
TN,NIMH,32684699.59746468,87987227.13857009,326.846995974647,7251291
TN,NIMHD,10823137.8985575,29135892.46224289,108.231378985575,7251291
TN,NINDS,29117477.967364818,78384264.78350031,291.17477967364835,7251291
TN,NINR,1493190.6358370879,4019669.9145056494,14.93190635837088,7251291
TN,NLM,2456078.5400905157,6611764.618876129,24.560785400905157,7251291
TN,OD,73197163.13991755,197046798.6063568,731.9716313991754,7251291
TX,FIC,1508213.26936573,4912995.539251535,17.79691657851564,31318578
TX,NCATS,34482986.87185246,112328119.71792732,406.8992450878593,31318578
TX,NCCIH,2614500.8605710296,8516720.629806327,30.851110154738166,31318578
TX,NCI,332264233.1955601,1082348715.9936712,3920.7179517076065,31318578
TX,NEI,47625992.35418459,155141380.0297207,561.9867097793788,31318578
TX,NHGRI,22122683.04048876,72064505.26715294,261.0476598777675,31318578
TX,NHLBI,126431124.2117801,411848617.09660906,1491.887265699004,31318578
TX,NIA,182827498.9788541,595559464.4206839,2157.3644879504777,31318578
TX,NIAAA,21320496.33303347,69451386.95330068,251.5818567297953,31318578
TX,NIAID,224150162.52502754,730167789.2484583,2644.9719177953243,31318578
TX,NIAMS,20626424.326413397,67190451.61895111,243.391807051678,31318578
TX,NIBIB,17885746.174443103,58262709.23088897,211.05180485842862,31318578
TX,NICHD,67016375.59792792,218305435.3499288,790.7932320555497,31318578
TX,NIDA,47448814.977454595,154564225.80411366,559.8960167339646,31318578
TX,NIDCD,17014901.021242574,55425936.44818285,200.7758320506626,31318578
TX,NIDCR,29081456.322701506,94732666.85185501,343.16118460787743,31318578
TX,NIDDK,104514368.35180718,340454918.3657957,1233.2695465513245,31318578
TX,NIEHS,25788431.726365674,84005659.28531408,304.30349437111505,31318578
TX,NIGMS,175894264.43402004,572974495.11745,2075.552320321435,31318578
TX,NIH_tot,1868740609.4778116,6087411153.890541,22051.139191838167,31318578
TX,NIMH,61197347.17225127,199349985.69382623,722.1286966325644,31318578
TX,NIMHD,23183464.621494126,75519994.80663396,273.5648825336309,31318578
TX,NINDS,129707907.30173735,422522718.05503994,1530.5533061605,31318578
TX,NINR,5507607.923028543,17940999.26541888,64.98977349173668,31318578
TX,NLM,4123521.88374567,13432347.422170773,48.6575582281989,31318578
TX,OD,144402086.00246066,470388915.6783897,1703.9446148290365,31318578
UT,FIC,286726.3766765918,787539.2257781519,3.297353331780805,3502983
UT,NCATS,8820021.322179716,24225579.955104582,101.43024520506674,3502983
UT,NCCIH,2791156.2861323073,7666351.055960997,32.098297290521536,3502983
UT,NCI,36798413.11028801,101072646.70466138,423.1817507683121,3502983
UT,NEI,11039177.188623058,30320841.6230295,126.95053766916514,3502983
UT,NHGRI,5602019.998066924,15386831.66581349,64.42322997776962,3502983
UT,NHLBI,27911909.856793575,76664463.63740961,320.9869633531261,3502983
UT,NIA,13118275.210699186,36031412.3267132,150.8601649230406,3502983
UT,NIAAA,4531295.439997292,12445917.755981868,52.109897559968864,3502983
UT,NIAID,26522282.510156624,72847632.91058394,305.0062488668012,3502983
UT,NIAMS,4006962.462270438,11005754.517024886,46.08006831611002,3502983
UT,NIBIB,3479517.624066032,9557044.062357837,40.01445267675936,3502983
UT,NICHD,16567365.447428092,45504882.76970723,190.52470264542305,3502983
UT,NIDA,8235080.658545264,22618948.145696852,94.70342757327053,3502983
UT,NIDCD,7317862.265789621,20099663.135113332,84.15541605658063,3502983
UT,NIDCR,1932125.8510560016,5306888.450527478,22.219447287144018,3502983
UT,NIDDK,17591838.579755075,48318759.84238877,202.30614366718336,3502983
UT,NIEHS,3566192.500098474,9795110.28269026,41.01121375113245,3502983
UT,NIGMS,28909169.790542785,79403595.36720605,332.45545259124196,3502983
UT,NIH_tot,286534604.344321,787012492.8147156,3295.147949959692,3502983
UT,NIMH,9337754.23883234,25647615.085135072,107.38417374657186,3502983
UT,NIMHD,1122618.0642982863,3083447.6110973647,12.910107739430295,3502983
UT,NINDS,27244165.29473859,74830397.85834281,313.3079008894936,3502983
UT,NINR,2360520.0363433603,6483540.6613201,27.145980417948646,3502983
UT,NLM,2868631.421453577,7879148.737134189,32.98926134671613,3502983
UT,OD,14573522.809489835,40028479.427937,167.59551230913314,3502983
VA,FIC,1328438.9221089247,3670988.0124217495,11.29173083792586,8819642
VA,NCATS,13303063.695129978,36761484.88315738,113.07604140860488,8819642
VA,NCCIH,1198859.0216658076,3312908.8766325614,10.190301684159364,8819642
VA,NCI,80789841.69415332,223253425.84351805,686.7136544003035,8819642
VA,NEI,7924314.196068469,21897929.920819957,67.35667066658199,8819642
VA,NHGRI,1589849.9453290273,4393367.277726968,13.513724535296735,8819642
VA,NHLBI,73449464.3496344,202969138.1808203,624.3204469718921,8819642
VA,NIA,31841302.32432113,87989772.94862436,270.6510697567295,8819642
VA,NIAAA,12374712.790698126,34196094.04375017,105.18505872093404,8819642
VA,NIAID,68624328.52802272,189635430.87621716,583.3067924881934,8819642
VA,NIAMS,8661880.331530303,23936109.017040875,73.62598281800756,8819642
VA,NIBIB,8460526.05226733,23379689.649072662,71.91447144427234,8819642
VA,NICHD,26050385.18191826,71987240.15852788,221.428274046305,8819642
VA,NIDA,31024214.498694215,85731844.81730291,263.7058232389011,8819642
VA,NIDCD,5436977.001183306,15024459.9604709,46.21430451005811,8819642
VA,NIDCR,6187074.205415131,17097267.222482406,52.590130746028635,8819642
VA,NIDDK,34550730.6102826,95476966.06887051,293.68121018740226,8819642
VA,NIEHS,5973016.787311415,16505744.192894243,50.77064269214699,8819642
VA,NIGMS,48255305.71707253,133347981.51043265,410.1700985951162,8819642
VA,NIH_tot,625366633.5341134,1728128690.6497602,5315.616385039966,8819642
VA,NIMH,24891209.09198371,68783990.49486989,211.5752772818616,8819642
VA,NIMHD,8477677.768271992,23427086.441501513,72.06026103031193,8819642
VA,NINDS,40044116.01209098,110657304.14992951,340.3749861027735,8819642
VA,NINR,2564891.3061702508,7087781.817750533,21.801576102447136,8819642
VA,NLM,4300398.726085549,11883656.756331764,36.55338917172719,8819642
VA,OD,78064054.7767039,215721027.5285937,663.5444656019826,8819642
VT,FIC,91931.43039179215,211407.20156891138,0.6894857279384412,646521
VT,NCATS,489201.6421201122,1124977.058692243,3.669012315900842,646521
VT,NCCIH,133662.43625050207,307372.58717911254,1.0024682718787656,646521
VT,NCI,13240609.886385696,30448349.070791535,99.30457414789272,646521
VT,NEI,465356.10915563605,1070141.4342224074,3.490170818667271,646521
VT,NHGRI,130425.46836767127,299928.7965325265,0.9781910127575346,646521
VT,NHLBI,11743487.719311137,27005539.507194508,88.0761578948335,646521
VT,NIA,8132570.139308089,18701807.286004286,60.994276044810675,646521
VT,NIAAA,338737.6751578265,778967.3636740095,2.540532563683699,646521
VT,NIAID,11877449.10074337,27313599.554190386,89.08086825557528,646521
VT,NIAMS,1581784.4121769706,3637500.413498568,11.86338309132728,646521
VT,NIBIB,1405459.5083778729,3232020.434342246,10.540946312834048,646521
VT,NICHD,2315138.1198021127,5323934.035041116,17.363535898515842,646521
VT,NIDA,7793749.837801675,17922649.9132653,58.45312378351255,646521
VT,NIDCD,573937.4527382504,1319837.0812015112,4.304530895536878,646521
VT,NIDCR,1077700.0644022683,2478298.812222773,8.082750483017012,646521
VT,NIDDK,3070882.4985926026,7061857.6542062685,23.031618739444518,646521
VT,NIEHS,545842.0569071913,1255228.3942235983,4.093815426803935,646521
VT,NIGMS,25220796.592636406,57998205.90482227,189.155974444773,646521
VT,NIH_tot,111631460.22050045,256709751.07958603,837.2359516537533,646521
VT,NIMH,8310901.539886432,19111901.441914406,62.33176154914825,646521
VT,NIMHD,210361.94658970425,483752.1863370108,1.577714599422782,646521
VT,NINDS,4352437.766506761,10008945.62717681,32.643283248800714,646521
VT,NINR,55440.54190812775,127492.08587651514,0.41580406431095807,646521
VT,NLM,319643.86207533325,735058.8812991919,2.397328965564999,646521
VT,OD,8153952.412906921,18750978.354108475,61.154643096801905,646521
WA,FIC,2926914.931396062,7074786.07161779,22.829936464889293,7927958
WA,NCATS,20632301.90658174,49871323.75742608,160.9319548713375,7927958
WA,NCCIH,6902434.4324793825,16684204.40216483,53.838988573339186,7927958
WA,NCI,177266633.6330652,428479658.61160105,1382.6797423379082,7927958
WA,NEI,20161349.30332084,48732961.69496836,157.25852456590255,7927958
WA,NHGRI,29979198.75220385,72464155.1741952,233.83775026719002,7927958
WA,NHLBI,91784814.41073535,221857464.87321615,715.9215524037357,7927958
WA,NIA,93043710.85269614,224900403.67463383,725.7409446510302,7927958
WA,NIAAA,13403704.746029735,32398735.8252526,104.54889701903194,7927958
WA,NIAID,551359901.055594,1332718387.7449145,4300.6072282336345,7927958
WA,NIAMS,15466402.548122484,37384581.33913021,120.63793987535539,7927958
WA,NIBIB,7087981.553011296,17132699.221705705,55.28625611348811,7927958
WA,NICHD,45521593.05443408,110032419.8167765,355.06842582458586,7927958
WA,NIDA,46595533.60473591,112628292.88623974,363.44516211693997,7927958
WA,NIDCD,9643259.900327448,23309184.730997927,75.21742722255411,7927958
WA,NIDCR,9811561.67063999,23715994.989698492,76.53018103099193,7927958
WA,NIDDK,53332833.31341658,128913342.24930875,415.9960998446492,7927958
