FIPS,name,state,funding_ics,raw_funding,econ_impact,jobs,pop_2024
20013,Brown County,KS,NINDS,6233.605426442315,17220.77029818841,0.05049220395418275,9142
20013,Brown County,KS,NINR,2769.195586476092,7650.096187220267,0.022430484250456347,9142
20013,Brown County,KS,NLM,119.52910865598582,330.20750966695533,9.681857801134852e-4,9142
20013,Brown County,KS,OD,26913.642347401932,74350.81642899585,0.21800050301395565,9142
20015,Butler County,KS,FIC,2.0438507332655704,5.646280377652652,1.6555190939451123e-5,69158
20015,Butler County,KS,NCATS,7875.3885391277745,21756.3107966407,0.06379064716693497,69158
20015,Butler County,KS,NCCIH,111.9031783345639,309.1403446169936,9.064157445099677e-4,69158
20015,Butler County,KS,NCI,35629.33346485758,98428.52177861494,0.2885976010653464,69158
20015,Butler County,KS,NEI,3847.793376891849,10629.797904318546,0.03116712635282398,69158
20015,Butler County,KS,NHGRI,44.394930331609366,122.644095245703,3.595989356860359e-4,69158
20015,Butler County,KS,NHLBI,15333.321517498964,42359.3714547667,0.12419990429174162,69158
20015,Butler County,KS,NIA,169776.05499003327,469018.20777972887,1.3751860454192695,69158
20015,Butler County,KS,NIAAA,5599.419729888759,15468.78802474856,0.04535529981209895,69158
20015,Butler County,KS,NIAID,45862.473688152546,126698.2862502315,0.37148603687403564,69158
20015,Butler County,KS,NIAMS,4110.683442513156,11356.05006884221,0.03329653588435656,69158
20015,Butler County,KS,NIBIB,10365.424135447907,28635.20801664241,0.08395993549712805,69158
20015,Butler County,KS,NICHD,22359.37198332365,61769.32651258965,0.18111091306492158,69158
20015,Butler County,KS,NIDA,5184.950357177201,14323.78743924093,0.04199809789313533,69158
20015,Butler County,KS,NIDCD,5316.27337199028,14686.576438263653,0.04306181431312127,69158
20015,Butler County,KS,NIDCR,3929.5119950797734,10855.551293670103,0.031829047160146166,69158
20015,Butler County,KS,NIDDK,17368.32242806301,47981.20357920201,0.14068341166731038,69158
20015,Butler County,KS,NIEHS,2178.793689578914,6019.069717859068,0.017648228885589205,69158
20015,Butler County,KS,NIGMS,137252.20177962087,379168.79206716496,1.1117428344149292,69158
20015,Butler County,KS,NIMH,7308.105540452518,20189.15189806576,0.0591956548776654,69158
20015,Butler County,KS,NIMHD,2105.5064255593657,5816.608533179366,0.017054602047030864,69158
20015,Butler County,KS,NINDS,11142.441117440512,30781.771690359412,0.09025377305126815,69158
20015,Butler County,KS,NINR,1555.234815590449,4296.444783851828,0.012597402006282638,69158
20015,Butler County,KS,NLM,169.05803583481304,467.0346297224305,0.0013693700902619858,69158
20015,Butler County,KS,OD,29110.35428476786,80419.38655764083,0.23579386970661967,69158
20017,Chase County,KS,FIC,0,0,0,2507
20017,Chase County,KS,NCATS,0,0,0,2507
20017,Chase County,KS,NCCIH,21.005648785841693,58.0295716458029,1.7014575516531772e-4,2507
20017,Chase County,KS,NCI,3433.555852045652,9485.43781472947,0.027811802401569784,2507
20017,Chase County,KS,NEI,496.9440262901651,1372.8425754217133,0.004025246612950338,2507
20017,Chase County,KS,NHGRI,0,0,0,2507
20017,Chase County,KS,NHLBI,1899.1565746545548,5246.5526601490365,0.015383168254701894,2507
20017,Chase County,KS,NIA,11611.596259132684,32077.845531514602,0.09405392969897475,2507
20017,Chase County,KS,NIAAA,1286.0120107108073,3552.6979848966166,0.01041669728675754,2507
20017,Chase County,KS,NIAID,15953.902526674288,44073.769829276185,0.12922661046606174,2507
20017,Chase County,KS,NIAMS,1343.084293106684,3710.3641505098067,0.010878982774164141,2507
20017,Chase County,KS,NIBIB,4230.950628524963,11688.296568746338,0.0342707000910522,2507
20017,Chase County,KS,NICHD,5105.779403028232,14105.072149706488,0.04135681316452868,2507
20017,Chase County,KS,NIDA,1291.4899296147541,3567.831118405006,0.01046106842987951,2507
20017,Chase County,KS,NIDCD,3255.780233690357,8994.320254524479,0.026371819892891894,2507
20017,Chase County,KS,NIDCR,1152.6895910418684,3184.3854903363354,0.009336785687439135,2507
20017,Chase County,KS,NIDDK,869.3019749431015,2401.507411225496,0.007041345997039122,2507
20017,Chase County,KS,NIEHS,353.7826533592986,977.3492853976156,0.0028656394922103186,2507
20017,Chase County,KS,NIGMS,46686.26211976099,128974.05931967494,0.37815872317006405,2507
20017,Chase County,KS,NIMH,3002.2471185868358,8293.917319224529,0.02431820166055337,2507
20017,Chase County,KS,NIMHD,0,0,0,2507
20017,Chase County,KS,NINDS,4596.308970945663,12697.624503534249,0.03723010266465987,2507
20017,Chase County,KS,NINR,0,0,0,2507
20017,Chase County,KS,NLM,8.654295346062057,23.9080952437301,7.009979230310266e-5,2507
20017,Chase County,KS,OD,3875.800210874559,10707.16873898028,0.03139398170808393,2507
20019,Chautauqua County,KS,FIC,0,0,0,3339
